,id,sentence,subject_entity,object_entity,label
839,10580,"167cm의 키에 45kg의 키에 우주안은 아름다운 얼굴과 볼륨감 넘치는 몸매, 젊은 외모로 많은 사랑을 받고 있는 레이싱 모델입니다.", '우주안', '45kg',no_relation
840,10581,2003년 2월 1일 컬럼비아 우주왕복선은 28번째 임무인 STS-107을 완료한 후 텍사스 상공에서 대기권 진입 중 선체 결함으로 파괴되었습니다., '컬럼비아 우주왕복선', 'STS-107',no_relation
841,10582,SBS '8시 뉴스'의 메인 앵커로 활약 중인 김현우 앵커는 2005년 SBS 13기 모집 기자로 합류해 현재 SBS 간판 앵커로 활동하고 있다., '김현우', 'SBS',per:employee_of
842,10583,"삼성라이온즈가 한국시리즈를 앞두고 있던 10월 15일, 팀의 스타플레이어로 꼽히는 메이저리그 투수 3명이 마카오에서 바카라 도박을 한 혐의로 검찰 조사를 받았다. 며칠 뒤 삼성 라이온즈는 윤성환, 임창용과 함께 한국시리즈 진출에서 제외됐다.", '윤성환', '삼성 라이온즈',per:employee_of
843,10584,"파주의 DMZ 평화의 길은 김연철 통일부 장관, 이재명 경기도지사, 최종환 파주시장이 참석한 가운데 10일 오전 10시 도라산역에서 정식 개통된다. 이산가족과 지역주민.", '통일부', '김연철',org:top_members/employees
844,10585,"1431년 5월 30일, 잔 다르크는 루앙의 구 마르쉐 광장에서 군중 앞에서 기둥에 묶였습니다.", '잔 다르크', '5월 30일',per:date_of_death
845,10586,"특히 더불어민주당의 송영길, 이개호, 서삼석, 손금주 등 정치인, 신정훈 나주화순 지역위원장, 강인규 나주시장, 구청곤 화순군수와 유근기 곡성군수가 참석해 눈길을 끌었다.", '이개호', '더불어민주당',per:employee_of
846,10587,제2차 세계 대전 중 독일의 벨기에 점령은 1940년 5월 28일 벨기에군이 독일군에게 항복하고 1944년 9월부터 1945년 2월까지 서방 연합군이 벨기에를 해방할 때까지 지속되었습니다., '벨기에', '1945년',no_relation
847,10588,"또 ""특수활동비 변상 공모범인 남재준, 이병기, 이병호에 대한 2심도 같은 취지로 서울고법으로 파기돼 서울고법으로 송환됐다""고 말했다. 서울고법에서 유죄를 선고받았다”고 말했다.", '이병호', '이병기',per:colleagues
848,10589,한편 부산광역시가 공개한 자료에 따르면 부산에서 47번째 확진자는 부산대학교에서 강의를 하고 있는 동래구에 거주하는 48세 남성이다. 입구에서 호흡곤란을 겪으며 응급치료를 받고 코로나19 검사를 받은 것으로 알려졌다., '부산대학교', '부산광역시',org:place_of_headquarters
849,10590,위기에 처한 아르주나를 본 크리슈나는 겁에 질린 아르주나를 격려하며 주저 없이 즉시 전장에 뛰어들 것을 주장한다., '아르주나', '크리슈나',no_relation
850,10591,1954년 당시 주요 야당 정치인인 신익희 당시 국회의장이 6·25전쟁 당시 조선민주주의인민공화국으로 간 조소앙과 폭탄 테러를 일으키며 논란을 일으켰다. 1년 전 인도 뉴델리에서 한반도 무력화를 공모한다고 선언한 바 있다., '조소앙', '정치인',no_relation
851,10592,29일 방송된 KBS2 예능 프로그램 '슈퍼맨이 돌아왔다'에서는 도경완이 영어 공부를 하는 모습이 그려졌다., '도경완', 'KBS',no_relation
852,10593,1705년 요제프는 아버지 레오폴트 1세의 뒤를 이어 신성 로마 제국의 황제가 되었습니다., '레오폴트 1세', '신성 로마 제국의 황제',per:title
853,10594,그러나 고연수와 고혜진은 이를 듣지 않고 곧바로 전진했으나 주필산 전투에서 황폐해졌다. 고정된 의도 외에는 행적에 대한 기록이 없어 불명이다., '고연수', '주필산 전투',no_relation
854,10595,행복한 수학 EBS MATH는 한국교육방송공사(EBS)에서 방송하는 30분 분량의 짧은 시사교양 프로그램입니다., '한국교육방송공사', 'EBS',org:alternate_names
855,10596,"기원전 395년 사이슈나가가 죽자 사이슈나가 왕조의 두 번째 왕인 칼라쇼카는 마가다의 수도를 다시 파탈리푸트라로 옮겼고, 기원전 383년 그의 통치 기간에 그는 3차 집회를 후원하기도 했다.", '사이슈나가', '칼라쇼카',no_relation
856,10597,영국 싱크탱크인 헨리 잭슨 소사이어티(Henry Jackson Society)에서 화웨이 직원과 연구원 2만5000명 이상의 이력서를 검토한 후 베트남 풀브라이트 대학의 크리스토퍼 볼딩(Christopher Boulding) 교수가 중국군과 화웨이에 동시에 고용된 것으로 보이는 직원을 발견했다. FT)가 8일 보도했다., '베트남', '2만5000명',no_relation
857,10598,"이때 리투아니아는 현재의 리투아니아 국가가 아니라 폴란드-리투아니아 영연방의 동부, 즉 중세의 리투아니아 대공국이 폴란드 왕국과 연합한 땅으로 현재에 해당한다. 벨로루시와 리투아니아 남부.", '폴란드 왕국', '폴란드-리투아니아',no_relation
858,10599,"4325표 중 노태우 3133표(72.4%), 김대중 575표(13.3%), 김영삼 404표(9.3%), 김종필 130표(3%) 등이다. , 김영삼 26.4%, 김종필 10.8%), 부정선거 의혹이 다시 확산됐다.", '김종필', '김대중',no_relation
859,10600,노량해전(露梁海戰)은 1598년 12월 16일(11월 16일) 경상우도 남해현 노량해협에서 이순신 장군을 비롯한 연합 수군이 일본 함대와 싸운 해전이다. 정유재 때(선조 31년 음력 19)., '이순신', '1598년 12월 16일',no_relation
860,10601,"지난 8일은 백종원과 배우 소유진(38), 딸 세은(2)의 생일이었다.", '백종원', '소유진',per:spouse
861,10602,"그러나 레버쿠젠은 결국 3연승을 거둔 보루시아 도르트문트에게 리그 우승을 잃었고, DFB-포칼 결승전에서는 FC 샬케 04에게, UEFA 챔피언스리그 결승전에서는 레알 마드리드 CF에 1-2로 패했다.", '보루시아 도르트문트', 'FC 샬케 04',no_relation
862,10603,모스크바에 있는 구세주 그리스도 대성당에서 러시아 정교회 총대주교 알렉세이 2세와 해외 러시아 정교회 총대주교인 라브르 대주교는 교회 통일에 관한 협정에 서명했다., '알렉세이 2세', '러시아 정교회',per:employee_of
863,10604,김선품은 진흥왕과 사도왕후 구륜공과 진평왕과 미실의 딸 보화옹주의 아들로 태어났다., '진흥왕', '사도왕후',per:spouse
864,10605,"1942년 우에시바 기쇼마루, 모리테루, 아이키카이의 작품이 대일본무술협회에 편입되었을 때, 우에시바 모리헤이는 공식적으로 합기도라는 제목으로 통일하겠다고 선언했습니다.", '아이키카이', '우에시바 모리헤이',no_relation
865,10606,그는 2011년 5월 18일 탬파베이 레이스를 상대로 안타와 타점을 기록하며 데뷔했습니다., '탬파베이 레이스', '2011',no_relation
866,10607,"그의 지속적인 방문은 자유노조의 힘을 강화했고, 마침내 1989년 폴란드를 시작으로 소련에 의한 동유럽 공산주의 정권이 잇달아 무너지기 시작했다.", '자유노조', '폴란드',no_relation
867,10608,뉴스1은 17일 가수 MC몽이 밀리언마켓과 정식 전속계약을 체결했다고 보도했다., 'MC몽', '밀리언마켓',per:employee_of
868,10609,임기 후 그는 가장 가까운 보좌관이자 친구인 윌리엄 하워드 태프트를 지지했고 그를 선출하는 데 중요한 역할을 했습니다. 그는 공화당 예비선거에 출마했지만 태프트에게 패했습니다., '윌리엄 하워드 태프트', '공화당',per:employee_of
869,10610,"포가 극도로 싫어했던 초월주의 지도자 랄프 왈도 에머슨은 포의 까마귀에 대해 ""나는 거기에서 아무 것도 읽을 수 없다""고 맹렬히 반응했다. 붙잡혀 전화를 걸었다", '랄프 왈도 에머슨', '초월주의',no_relation
870,10611,"대통령실 국가균형발전위원회(위원장 송재호)는 정부 산하 전라남도, 해양수산부 등 7개 부처와 22개 지방자치단체와 '지역개발투자협정 시범사업'에 대한 협약을 체결했다. 27일 세종컨벤션센터.", '국가균형발전위원회', '송재호',org:top_members/employees
871,10612,25일 한경닷컴은 SBS 앵커 김현우와 기상캐스터 이여진이 오는 12월 결혼한다고 보도했다., '김현우', 'SBS',per:employee_of
872,10613,"2007-08 시즌이 끝날 무렵, 바르셀로나 회장 후안 라포르타는 과르디올라가 바르셀로나 감독을 맡을 것이라고 발표했습니다.", '과르디올라', '바르셀로나',per:employee_of
873,10614,한편 넷마블은 지난달 28일 코로나19 확산으로 인한 위기 극복을 위해 최근 계열사로 편입된 코웨이에 20억원을 기부하고 전국재해구호협회인 희망브리지에 기부했다., '넷마블', '코웨이',org:members
874,10615,1955년 영화 스텔라로 영화배우로 전향한 후 그리스 소설가 니코스 카잔차키스의 소설 조르바를 각색한 동명의 영화에 출연하며 국제적인 명성을 얻었다., '니코스 카잔차키스', '그리스',per:origin
875,10616,"같은 날 문 대통령은 송하진 전북도지사, 김승수 전주시장, 조현준 효성 회장, 지역 국회의원 등이 참석한 가운데 효성 증설 1조원 투자 서명식에 참석했다. 정동영, 안호영, 이용호, 홍남기 부총리, 유영민 과기정통부 장관, 성윤모. 산업통상자원부장관을 비롯해 중앙부처 관계자와 지역 관계자 등 300여명이 참석했다.", '송하진', '김승수',no_relation
876,10617,연합군은 아테네 왕당파 정부에 압력을 가해 그리스 전역이 베니젤로스의 지도 아래 전쟁에 나가도록 강요했습니다., '아테네', '그리스',org:member_of
877,10618,16일 방송된 SBS 예능프로그램 '동상이몽2-너는 내 운명'에서는 메이비의 절친 이효리와 남편 이상순이 메이비와 윤상현의 집을 방문했다., '이효리', '이상순',per:spouse
878,10619,"5일 방송된 MBC에브리원 '비디오스타'에는 방송인 서정희, 서동주의 모녀와 배우 이주연, 장진희가 프로 도전자로 출연했다.", '서동주', '방송인',per:title
879,10620,"공교롭게도 유정복 후보가 전 인천시장이었고, 남동구는 박남춘 현직 인천시장이 국회의원이었던 지역이다.", '박남춘', '유정복',no_relation
880,10621,이러한 경향은 2000년 대선에서 국민행동당의 비센테 폭스가 71년 만에 처음으로 비제도적 혁명당의 총재로 선출되면서 절정에 달했다., '비센테 폭스', '국민행동당',per:employee_of
881,10622,국방부와 병무청에 따르면 지난해 국방부는 현역병(1급~3급)의 신체검사 비율을 높이기 위해 관련 항목의 기준을 완화하는 방안을 검토 중이다. 징병 심사., '병무청', '국방부',no_relation
882,10623,10월 9일 대구 삼성과의 2타석에서 좌익수 최형우와 중견수 박해민이 윤성환 투수의 3구를 치는 평범한 플라이를 잡지 못하고 그라운드 홈런이 됐다. 다음 타석에서는 펠릭스 호세에 이어 두 번째 외국인 타자로서 2점 홈런을 치고 120타점을 기록했다., '박해민', '중견수',per:title
883,10624,2018년 3월 30일 문재인 정부가 임명한 최흥식이 채용비리 논란으로 사임하자 최종구 금융위원회 위원장이 신임 신임위원장에 임명될 것을 제안했다. 금융감독원장으로 임명돼 문재인 대통령의 승인을 받았다., '최종구', '문재인 정부',no_relation
884,10625,SBS '동상이몽-너는 내 운명' 4회에서는 최수종 하희라 부부가 장흥에서 한 달 살기에 도전하는 모습이 그려졌다., '하희라', '최수종',per:spouse
885,10626,"벤투는 이정협을 원톱 스트라이커로, 윤일록(제주)과 나상호(FC도쿄)를 좌우 날개에 배치한 4-1-4-1 전술을 구사했다.", '이정협', '스트라이커',per:title
886,10627,알제에 인접한 튀니스의 하프스 왕조에서 내란이 일어나 왕위 계승을 위한 투쟁 끝에 40명의 친척이 살해되고 하산이라는 사람이 왕위에 올랐습니다., '하프스 왕조', '튀니스',org:place_of_headquarters
887,10628,또한 박유천은 8일 오후 동생 박유환이 진행하는 트위치 라이브에 깜짝 출연했다., '박유천', '동생 박유환',per:siblings
888,10629,평양으로의 대규모 이주는 선덕왕 3년 혜공왕에 이어 한산주 일대를 순방하여 평양 이주를 독려하면서 계속되었다., '혜공왕', '선덕왕',no_relation
889,10630,서울 장충초등학교에 입학해 1964년 2월 졸업했다. 정몽준 전 국회의원과 김승연 한화그룹 회장은 초등학교 동창이다., '김승연', '한화그룹 회장',per:title
890,10631,이병훈 부시장은 지난 4월 박양우 문화체육관광부 장관과 만나 한국문화기술연구원 국영기관 설립 등 광주에서 추진 중인 사업에 대해 의견을 교환했다. 광주., '문화체육관광부', '박양우',org:top_members/employees
891,10632,"현장에서는 김초혜, 조정래의 시집도 판매하고 있다.", '김초혜', '조정래',no_relation
892,10633,이러한 진격으로 시리아군은 다마스쿠스 남동부의 반군을 완전히 포위하고 알-탄프 지역을 봉쇄할 수 있었습니다., '시리아', '다마스쿠스',no_relation
893,10634,"2011년 시즌을 앞두고 유경렬, 오범석, 오장은이 이적해 세력 약화에 대한 우려가 제기됐지만, 전력 누출은 국가대표 센터백 곽태휘 영입으로 상쇄됐다. 송종국, 설기현.", '오범석', '센터백',no_relation
894,10635,구자경 명예회장은 1995년 럭키금성그룹을 LG그룹으로 바꾸고 장남인 故 구본무 회장에게 경영권을 물려줬다., 'LG그룹', '구본무',org:top_members/employees
895,10636,"음악은 올리비에 데리비에르가 작곡했지만 전 시리즈의 코시로 유조, 가와시마 모토히로, 시모무라 요코, 야마기시 케이지 등 작곡가가 특별 참여했다.", '시모무라 요코', '작곡가',per:title
896,10637,"2008년 12월 5일 한나라당 홍준표 의원, 더불어민주당 원혜영 의원, 권세정 의원의 이름으로 임시국회의원을 국회에 제출했다. 선진과 창조, 친박연대 노철래 원내대표.", '친박연대', '노철래',org:top_members/employees
897,10638,이 논란과 관련해 아베 신조의 부인 아베 아키에(Abe Akie) 씨가 법인이 운영하는 유치원의 명예교장을 사임했고 오사카부도 초등학교 승인을 4월로 연기하는 방안을 검토하고 있다., '아베 아키에', '아베 신조',per:spouse
898,10639,"2001년 새천년민주당 대선 경선 당시 관악구의원 이해찬 의원과 함께 노무현 후보를 지지했고, 관악당 사무총장을 지냈다. 2002년 새천년민주당 노무현 진영 구청.", '이해찬', '노무현',per:colleagues
899,10640,8일 방송된 MBC 예능 프로그램 '놀면 뭐하니'에서는 이효리와 이상순이 유재석의 '인생라면' 가게를 찾았다., '이효리', '이상순',per:spouse
900,10641,"그러나 석방 당일 한국수력원자력 비리 혐의로 다시 구속됐고, 2014년 2월 20일 증거 불충분으로 5000만원을 받은 혐의로 무죄를 선고받았다. 그는 원전 정책 수립에 있어 한수원의 입장을 고려해 달라는 대통령의 요청으로 700만원을 받은 혐의로 징역 6개월, 벌금 1400만원, 벌금 700만원을 선고받았다. 일, 출시되었습니다.", '한국수력원자력', '한수원',org:alternate_names
901,10642,반면 노동당 이갑용 후보는 끝까지 경선을 마쳤다., '노동당', '이갑용',org:top_members/employees
902,10643,3월 15일 이승만 의원과 이기풍 의원은 자유당·국회·애련·노동조합이 공동 주최한 재선 촉구 집회를 열었다., '자유당', '이승만',no_relation
903,10644,"바이에른 뮌헨은 AFC 아약스, 유벤투스 FC와 함께 3개의 UEFA 유럽 챔피언십 타이틀을 모두 보유하고 있으며 3회 연속 유러피언 컵을 우승한 마지막 클럽입니다. 의 배지를 사용하는 클럽입니다.", '유벤투스', 'UEFA',no_relation
904,10645,"우중문은 을지문덕이나 고구려왕이 오면 잡으라는 두 황제의 은밀한 명령에 따라 을지문덕을 점령하려 했으나 우문술, 유사룡 등 항복한 장군들이 항복한 장군들을 사로잡으면, 그들은 목숨을 걸고 싸울 것입니다.", '유사룡', '을지문덕',per:colleagues
905,10646,"5월에도 야당 통합에 대한 협상이 계속되었고, 그 결과 조봉암이 후보에서 사퇴하고 신익희를 지지했지만, 조봉암이 야당 대통령 후보로 단독 출마하기로 합의했다. 차기 대선.", '조봉암', '신익희',per:colleagues
906,10647,"외할아버지인 육종관은 결혼 이력이 의심스럽고 군인에 불과했던 박정희와 딸의 결혼을 반대했지만, 박정희와 결혼하기로 마음먹은 육영수에게 갔다. 어머니 이경령과 동생 육예수와 결혼식을 하러 간 대구. .", '육영수', '박정희',per:spouse
907,10648,"이탈리아 프로축구 세리에A 명문 구단 유벤투스는 4일(현지시간) ""부폰이 토리노를 떠난 지 1년여 만에 유벤투스로 복귀했다""고 밝혔다. ""그와 2020년 6월 30일까지 1년 계약을 했습니다."" ""라고 발표했다.", '유벤투스', '토리노',org:place_of_headquarters
908,10649,쿠르투아는 2011년 6월 다비드 데 헤아가 맨체스터 유나이티드로 이적하면서 공석이 된 등번호 13번을 받았다., '다비드 데 헤아', '맨체스터 유나이티드',per:employee_of
909,10650,"또한 그들이 달 표면에 남긴 상자 안에는 평화의 상징인 돈의 월계관, 우주비행사 3명이 화재로 사망한 아폴로 1호의 휘장, 드와이트 아이젠하워, 존 F. 케네디 등 역대 대통령들이 들어 있다. , 린든 존슨, 리처드 닉슨. 또한 전 세계 73개국 정상들의 우정의 메시지를 기록한 실리콘으로 만든 기록물도 있었다.", '드와이트 아이젠하워', '리처드 닉슨',no_relation
910,10651,"한편, 통일민주당은 김대중의 당 가입을 요구했고, 김대중계는 김대중의 통일민주당 입당 여부를 두고 두 가지 의견이 분분했다.", '통일민주당', '김대중',no_relation
911,10652,광주시 광산구 이야기꽃도서관은 개관 3주년을 기념해 12월까지 '돌아와 우리동네 그림책마을'전을 개최한다., '이야기꽃도서관', '광산구',org:place_of_headquarters
912,10653,"요한은 아버지의 반대에도 불구하고 형 야콥과 함께 수학을 공부했고, 당대 최고의 수학자인 고트프리트 빌헬름 라이프니츠와 서신을 보내 수학자로서 인정을 받았다.", '고트프리트 빌헬름 라이프니츠', '수학자',per:title
913,10654,2009년 12월 니콜라 사르코지(Nicolas Sarkozy) 전 프랑스 대통령에 의해 원자력 및 대체 에너지 위원회(Atomic Energy and Alternative Energy Commission)로 명칭이 변경되어 원자력 위원회의 원래 명칭에 대체 에너지가 추가되었습니다., '니콜라 사르코지', '프랑스',per:origin
914,10655,그의 아버지 루트비히는 알렉산드르 2세의 황후 마리아 알렉산드로브나의 조카였기 때문에 어린 시절부터 러시아 황실과 가까웠다., '알렉산드르 2세', '마리아 알렉산드로브나',per:spouse
915,10656,2010년 마르세유는 선수로서 클럽의 주장이었던 디디에 데샹 아래 프랑스 리그 정상에 올랐다., '디디에 데샹', '마르세유',per:employee_of
916,10657,"제1당을 목표로 했던 국민당이 무너지긴 했지만 1987년 전두환 정권에 대한 6월 항쟁 이후 노태우의 6·29선언으로 대통령 선거가 다시 시행되었고, 민주정의당 대표는 군에 연루된 공화당 인사 중 일부가 석방된 뒤 김종필의 신민주공화당과 재회했으나 1987년 대선에서 패배했다.", '신민주공화당', '김종필',org:top_members/employees
917,10658,한편 조선민주주의인민공화국에서는 의료부대인 조선인민군 949군부대가 6월 24일 오전 1시 30분경 38선 부근에 야전병원을 마련하고 해당 지역에 의료인력을 배치했다., '조선인민군', '조선민주주의인민공화국',org:member_of
918,10659,구찌와 프라다는 지난 19일과 20일 밀라노에서 열린 패션쇼에 한국 연예인 아이유와 블랙핑크 리사도 초청했다., '프라다', '밀라노',no_relation
919,10660,"20일 자유한국당 이종배 의원(충주, 재선)은 예비역까지 처벌하는 '성폭력범죄의 처벌에 관한 특례법 일부개정안'을 발의했다. 또는 성폭행을 공모합니다.", '이종배', '자유한국당',per:employee_of
920,10661,"이 글은 소피스트로 유명한 프로타고라스, 소크라테스와의 덕에 대한 대화입니다.", '프로타고라스', '소피스트',per:title
921,10662,관찬기록(승정원일기)에 따르면 손소벽은 1840년 1월 31일 다른 동문 5명과 함께 39세의 나이로 참수됐다., '손소벽', '1840년 1월 31일',per:date_of_death
922,10663,2008년 5월 17일 캐서린은 윌리엄 왕자의 사촌 피터 필립스와 어텀 켈리의 결혼식에 참석했지만 윌리엄 왕자는 참석하지 않았다., '피터 필립스', '어텀 켈리',per:spouse
923,10664,1963년 소련 물리학자 니콜라이 바소프(Nikolai Basov)와 올렉 크로힌(Oleg Krohin)은 소련 과학 아카데미(Soviet Academy of Sciences)의 학자로서 레이저를 이용한 융합 방법을 제안했습니다., '니콜라이 바소프', '물리학자',per:title
924,10665,1978년 마오쩌둥이 사망한 후 중국 공산당 제11기 중앙군사위원회에서 그의 사건을 재조사하여 사면을 받았고 덩샤오핑이 모든 명예를 회복했습니다., '마오쩌둥', '중국 공산당',per:employee_of
925,10666,"경남대학교 LINC사업단이 주최하고 교육부, 한국연구재단, 경상남도, 창원시가 주관하는 이번 행사는 지난 2010년 경남대학교 LINC사업단의 사업성과를 되돌아보기 위해 마련됐다. 2019 및 지역 및 산학 협력의 모범 사례를 공유합니다.", '창원시', '경상남도',no_relation
926,10667,"주제발표에 이어 가천대학교 장일준 교수가 의장을 맡아 행정안전부, 국토교통부, 경찰청 등 정부기관과 한국교통안전공단, 서울연구원, 안전생활 실천 시민연대 등 교통안전 관련 기관, 연구기관, 시민사회단체 등 참여 패널 토론회가 진행된다.", '한국교통안전공단', '국토교통부',no_relation
927,10668,한편 지역사회건강실태조사는 2008년부터 보건복지부와 질병관리본부 주관 하에 전국 254개 지역을 대상으로 매년 실시되는 법률조사다., '질병관리본부', '보건복지부',no_relation
928,10669,"29일 이승기의 소속사 후크엔터테인먼트는 공식 SNS를 통해 ""우리 아티스트 이승기를 향한 무차별적인 악성 댓글과 악성 댓글이 더 이상 용납할 수 없는 수준에 이르렀다고 판단했다""고 밝혔다.", '이승기', '후크엔터테인먼트',per:employee_of
929,10670,가수 장윤정과 도경완 아나운서의 아들 연우가 방송인 송해(송복희)를 만났다., '장윤정', '도경완',per:spouse
930,10671,"1974년 10월 9일, 하이에크는 스웨덴 경제학자 군나르 뮈르달과 함께 노벨 경제학상을 수상했다고 발표되었습니다.", '군나르 뮈르달', '스웨덴',per:origin
931,10672,영화 '해리포터'에서 헤르미온느 그레인저를 연기한 엠마 왓슨을 닮은 UFC 파이터가 눈길을 끌고 있다., '헤르미온느 그레인저', '엠마 왓슨',per:alternate_names
932,10673,한국은 17일 뉴질랜드 오클랜드에서 열린 도쿄올림픽 예선 3차전에서 뉴질랜드에 65-69로 패했다., '뉴질랜드', '오클랜드',no_relation
933,10674,명량해전비는 정유재 때인 1597년 10월 25일(음력 9월 16일) 충무공 이순신 장군이 명량해협에서 함락시킨 명량해전을 기록한 비석이다., '이순신', '충무공',per:alternate_names
934,10675,선거 과정에서 조성주 원내대표는 출마를 화두로 내세우며 센세이션을 일으켰지만 양강의 벽을 넘지 못하고 결국 노회찬과 심상정 전 원내대표가 결선에 진출했다., '노회찬', '원내대표',no_relation
935,10676,2012년 12월 29일 도호쿠 라쿠텐 골든이글스와 1년 계약을 체결했다고 발표되어 2005년 요코하마에 입성한 이후 8년 만에 일본 야구계에 복귀했다., '도호쿠 라쿠텐 골든이글스', '2005년',no_relation
936,10677,1658년 샤 자한이 병에 걸리자 그의 아들 아우랑제브가 샤 자한을 아그라 성에서 죽을 때까지 가두었습니다., '샤 자한', '아우랑제브',per:children
937,10678,대한민국 건국 후 사회민주주의 정치인 조소앙과 함께 사회당을 결성하여 교육정책위원장으로 선출되었다., '사회당', '조소앙',org:top_members/employees
938,10679,"동생 이덕남은 임진왜란 초기에 김화현감으로 전사했고, 동생 이인남은 충주 탄금대 전투에서 신립 장군의 보좌관으로 전사했다. 삼촌 이경헌과 남도우후 역의 이승헌.", '이인남', '남도우후',per:title
939,10680,1일 뉴스1 취재에 따르면 강경준과 장신영이 둘째를 임신해 현재 안정을 취하고 있는 것으로 확인됐다., '강경준', '장신영',per:spouse
940,10681,같은 해에 프랑수아 미테랑 프랑스 대통령은 프랑스로 망명한 붉은여단 대원들이 회심하면 과거로부터 고립되어 새로운 삶을 살 수 있도록 범죄인 인도를 사면하겠다고 약속했다., '프랑수아 미테랑', '프랑스',per:origin
941,10682,"2016년 7월 11일, 테레사 메이는 보수당의 유일한 당수인 안드레아 리드섬이 지도부 선거에서 물러나자 곧바로 보수당의 당수가 되었습니다.", '테레사 메이', '보수당',per:employee_of
942,10683,"한국남동발전(사장 유향열)은 16일 진주자유시장에서 김학빈 회장 등 40여명이 참석한 가운데 신년 전통시장 장보기 행사를 가졌다고 16일 밝혔다. 한국남동발전 기획관리과, KOEN 나눔봉사단, CSV여성감시단.", '한국남동발전', '유향열',org:top_members/employees
943,10684,스틸은 2002-03 시즌을 맨체스터 유나이티드의 예비 팀의 골키퍼로 시작했지만 리카르도와 로이 캐롤에게 자리를 빼앗기고 U-19 팀의 정규 선수가 되었습니다., '로이 캐롤', '골키퍼',per:title
944,10685,"한편 여수시는 지난달 27일부터 운영하던 '방재대책본부'를 3일부터 권오봉 시장을 본부장으로 하는 '방재안전대책본부'로 격상했다. 코로나19에 적극 대응하고, 감염병 확산 방지를 위해 유관기관 및 사회단체와 긴밀히 협력한다. 방지하기 위해 최선을 다하고 있습니다.", '여수시', '권오봉',org:top_members/employees
945,10686,"당시 루이 암스트롱은 1930년대 중후반 스윙 재즈 열풍 당시 베니 굿맨, 글렌 밀러, 듀크 엘링턴, 카운티 베시와 함께 스윙 재즈 전도사로 활약했다.", '글렌 밀러', '스윙 재즈',per:product
946,10687,지난 6월 23일 수원 삼성 블루윙스와의 경기에서 전반 1분 수원 골키퍼 노동건의 골킥이 이동국의 뺨을 때린 뒤 골문에 들어가 어처구니 없는 골을 터트렸다., '노동건', '골키퍼',per:title
947,10688,"앞서 서태지 측은 ""2006년 8월 9일 법적으로 혼인관계가 파기됐다""고 해명해 이지아가 주장한 '2009년 이혼'과는 다른 입장을 보였다.", '서태지', '이지아',per:spouse
948,10689,2008년 11월 5일 드미트리 메드베데프 러시아 대통령은 모스크바 크렘린궁에서 국정연설에서 미국의 미사일방어체계(MD)에 대응하기 위해 발트해 칼리닌그라드 지역에 이스칸데르 미사일을 배치할 것을 강조했다., '드미트리 메드베데프', '러시아',per:place_of_residence
949,10690,"2020년 현재 엘리자베스 2세 여왕이 집권 중이기 때문에 여왕(Queen)을 사용하지만, 통치자가 남성 왕(예: 조지 6세)인 경우 제목과 가사를 ""King""으로 변경합니다.", '조지 6세', '엘리자베스 2세',no_relation
950,10691,"2006년 이탈리아 그랑프리 이후, 페라리는 키미와 3년 계약을 발표하고 2007-2009 시즌을 마감했다.", '페라리', '이탈리아',org:place_of_headquarters
951,10692,다음날 리버풀은 파체코와 마틴 켈리가 2014년 6월까지 연장 계약을 체결했다고 발표했다., '마틴 켈리', '리버풀',per:employee_of
952,10693,"그들은 나중에 준결승전에서 레알 마드리드를 합계 5-0으로 물리쳤지만, 1988년 3월 30일 산티아고 베르나베우에 있는 레알 마드리드의 집에서 열린 결승전에서 바르셀로나에게 1-0으로 패했습니다.", '레알 마드리드', '산티아고 베르나베우',org:place_of_headquarters
953,10694,전라남도 곡성군(도지사 유근기)이 체육수업권 지원사업 이용자를 모집합니다., '곡성군', '유근기',org:top_members/employees
954,10695,"특허청에 따르면 대한항공은 2013년 8월 6일 '대한항공', '대한항공'의 상호, 태극로고 등 모든 상표권과 진에어, 칼호텔네트워크, 서울 서소문 사옥, 현금 및 보증금. 한진칼은 1000억원을 건넸다.", '진에어', '대한항공',org:member_of
955,10696,조나단의 아버지 욤비 토나(53)는 콩고민주공화국의 한 부족국가 출신 왕자로 부패한 관료에게 고문을 받고 2002년 한국에 왔다., '욤비 토나', '2002년',no_relation
956,10697,뉴욕 주 버팔로에서 태어난 그는 1940년 보스턴 브레이브스(현 애틀랜타 브레이브스)와 아마추어 FA 계약을 체결했습니다., '애틀랜타 브레이브스', '보스턴',org:alternate_names
957,10698,최성국은 2010년 6월 광주 상무에서 뛰던 중 컵대회 2경기 연속 승부조작에 가담하고 참가 선수를 모집한 혐의로 집행유예 2년과 사회봉사 200시간에서 징역 10개월을 선고받았다. 팀 동료 김동현과 승부조작 중. 에 선고되었다, '광주 상무', '2010년',no_relation
958,10699,현재 소유자이자 후계자는 마레 제국의 '이미르의 사람들' 전사 후보인 팔코 그라이스입니다., '팔코 그라이스', '마레 제국',per:origin
959,10700,1603년 엘리자베스 1세가 사망한 후 제임스 1세가 잉글랜드의 왕위를 계승했습니다., '엘리자베스 1세', '제임스 1세',no_relation
960,10701,안토니우스는 동부 지방을 여행하면서 이집트의 프톨레마이오스 왕조의 여왕인 클레오파트라 7세를 타르수스로 불러내 반란을 조사한 후 BC 41년과 40년 겨울을 알렉산드리아에서 보냈다., '클레오파트라', '프톨레마이오스 왕조',per:employee_of
